#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
TW14359.fasta	NC_013008.1	1438685	1439236	flgH	127-678/684	..=============	0/0	80.70	78.62	vfdb	YP_001006758	(flgH) flagellar L-ring protein precursor FlgH [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]
TW14359.fasta	NC_013008.1	1440465	1440641	flgJ	94-267/924	.====.../......	1/3	18.83	75.71	vfdb	YP_001006756	(flgJ) flagellar rod assembly protein/muramidase FlgJ [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]
TW14359.fasta	NC_013008.1	1520778	1522727	espX7/nleL	1-1950/1950	===============	0/0	100.00	99.95	vfdb	NP_287310	(espX7/nleL) Type III secretion system effector NleL putative E3 ubiquitin ligase [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	1523906	1526719	espN	1-2814/2814	===============	0/0	100.00	99.89	vfdb	NP_287312	(espN) Type III secretion system effector EspN [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	1527096	1527250	espK	1208-1362/1362	.............==	0/0	11.38	96.13	vfdb	NP_287316	(espK) Type III secretion system effector EspK [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	1528835	1528948	nleB2	868-981/981	.............==	0/0	11.62	87.72	vfdb	NP_286532	(nleB2) Type III secretion system effector NleB2 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	1529364	1530725	espK	1-1362/1362	===============	0/0	100.00	100.00	vfdb	NP_287316	(espK) Type III secretion system effector EspK [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	1688774	1689532	paa	1-759/759	===============	0/0	100.00	100.00	vfdb	NP_287515	(paa) outer membrane adhesin Paa [Paa (VF0194)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	1722107	1723432	nleA/espI	1-1326/1326	===============	0/0	100.00	99.92	vfdb	NP_287961	(nleA/espI) Type III secretion system effector NleA [NleA/EspI (VF0338)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	1725259	1726170	nleH2	1-912/912	===============	0/0	100.00	100.00	vfdb	NP_287959	(nleH2) Type III secretion system effector NleH2 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	1726236	1726805	nleF	1-570/570	===============	0/0	100.00	100.00	vfdb	NP_287958	(nleF) Type III secretion system effector NleF caspase inhibitor [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	1727225	1727321	east1	21-117/117	..=============	0/0	82.91	97.94	vfdb	AHY03744	(east1) EAST1 [EAST1 (VF0188)] [Escherichia coli ONT:HND str. A16]
TW14359.fasta	NC_013008.1	1732243	1732833	espM1	1-591/591	===============	0/0	100.00	100.00	vfdb	NP_287949	(espM1) Type III secretion system effector EspM1 Rho guanine exchange factor [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	1780100	1780689	ospG	1-590/591	===============	0/0	99.83	92.03	vfdb	NP_858360	(ospG) type III secretion system effector kinase OspG [TTSS (VF0118)] [Shigella flexneri 2a str. 301]
TW14359.fasta	NC_013008.1	1977178	1978437	espR1	1-1260/1260	===============	0/0	100.00	100.00	vfdb	NP_287686	(espR1) Type III secretion system effector espR1 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	1987063	1987193	entD	10-141/771	===...../......	2/3	16.86	87.22	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
TW14359.fasta	NC_013008.1	2111779	2111893	astA	3-117/117	===============	0/0	98.29	90.44	vfdb	BAA94855	(astA) heat-stable enterotoxin 1 [EAST1 (VF0216)] [Escherichia coli O44:H18 042]
TW14359.fasta	NC_013008.1	2115214	2115860	nleG7'	1-648/648	========/======	1/1	99.85	99.85	vfdb	NP_287535	(nleG7') Type III secretion system effector NleG7 E3 Ubiquitin Ligase [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	2308081	2309979	espL1	1-1899/1899	===============	0/0	100.00	99.95	vfdb	NP_288154	(espL1) Type III secretion system effector espL1 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	2328112	2328233	entD	10-131/771	===...../......	2/2	15.69	81.30	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
TW14359.fasta	NC_013008.1	2461633	2461744	entD	15-126/771	===...../......	2/2	14.40	90.27	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
TW14359.fasta	NC_013008.1	2474255	2474642	cheY	1-388/390	===============	0/0	99.49	76.80	vfdb	YP_001006774	(cheY) chemotaxis regulatory protein CheY [peritrichous flagella (AI145)] [Yersinia enterocolitica subsp. enterocolitica 8081]
TW14359.fasta	NC_013008.1	2482139	2482527	cheA	1-389/2055	===............	0/0	18.93	75.32	vfdb	YP_001006780	(cheA) chemotaxis protein CheA [peritrichous flagella (AI145)] [Yersinia enterocolitica subsp. enterocolitica 8081]
TW14359.fasta	NC_013008.1	2530828	2530950	entD	15-137/771	===...../......	3/4	15.69	84.80	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
TW14359.fasta	NC_013008.1	2540330	2541469	espR3	1-1140/1140	===============	0/0	100.00	99.56	vfdb	NP_288394	(espR3) Type III secretion system effector espR3 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	2542288	2543427	espR4	1-1140/1140	===============	0/0	100.00	99.91	vfdb	NP_288396	(espR4) Type III secretion system effector espR4 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	2545964	2546951	fliG	6-993/993	===============	0/0	99.50	78.24	vfdb	YP_001006742	(fliG) flagellar motor switch protein G [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]
TW14359.fasta	NC_013008.1	2547767	2549008	fliI	43-1281/1332	========/======	4/9	92.79	75.82	vfdb	YP_001006744	(fliI) flagellum-specific ATP synthase FliI [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]
TW14359.fasta	NC_013008.1	2551225	2552233	fliM	1-1005/1005	========/======	8/14	99.50	76.23	vfdb	YP_001006748	(fliM) flagellar motor switch protein FliM [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]
TW14359.fasta	NC_013008.1	2552379	2552638	fliN	157-416/417	.....==========	0/0	62.35	79.23	vfdb	YP_001006749	(fliN) flagellar motor switch protein FliN [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]
TW14359.fasta	NC_013008.1	2553067	2553743	fliP	10-686/687	========/======	2/2	98.40	76.55	vfdb	YP_001006751	(fliP) flagellar biosynthetic protein FliP [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]
TW14359.fasta	NC_013008.1	2575165	2575817	espJ	1-654/654	========/======	1/1	99.85	99.85	vfdb	NP_288436	(espJ) Type III secretion system effector EspJ adenosine diphosphate (ADP) ribosyltransferase  [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	2576142	2577134	espFu/tccP	1-993/1155	=============..	0/0	85.97	97.08	vfdb	NP_288437	(espFu/tccP) Type III secretion system effector TccP [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	2662982	2663628	nleG7'	1-648/648	========/======	1/1	99.85	99.23	vfdb	NP_287535	(nleG7') Type III secretion system effector NleG7 E3 Ubiquitin Ligase [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	2695183	2695452	stx2B	1-270/270	===============	0/0	100.00	95.93	vfdb	NP_286977	(stx2B) shiga-like toxin II B subunit encoded by bacteriophage BP-933W [Stx (VF0206)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	2695464	2696423	stx2A	1-960/960	===============	0/0	100.00	99.06	vfdb	NP_286976	(stx2A) shiga-like toxin II A subunit encoded by bacteriophage BP-933W [Stx (VF0206)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	2743918	2744660	gmd	16-758/1119	===========....	0/0	66.40	75.37	vfdb	YP_001007257	(gmd) GDP-mannose 46-dehydratase [O-antigen (VF0392)] [Yersinia enterocolitica subsp. enterocolitica 8081]
TW14359.fasta	NC_013008.1	3225878	3226147	stx2B	1-270/270	===============	0/0	100.00	100.00	vfdb	NP_286977	(stx2B) shiga-like toxin II B subunit encoded by bacteriophage BP-933W [Stx (VF0206)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	3226159	3227118	stx2A	1-960/960	===============	0/0	100.00	99.90	vfdb	NP_286976	(stx2A) shiga-like toxin II A subunit encoded by bacteriophage BP-933W [Stx (VF0206)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	3535968	3536558	espM2	1-591/591	===============	0/0	100.00	99.83	vfdb	NP_289175	(espM2) Type III secretion system effector EspM2 Rho guanine exchange factor [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	3537470	3538528	espW	1-1059/1059	===============	0/0	100.00	100.00	vfdb	NP_289177	(espW) Type III secretion system effector EspW [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	3699404	3699532	entD	10-140/771	===...../......	2/2	16.73	83.97	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
TW14359.fasta	NC_013008.1	3727407	3727530	entD	1-125/771	===...../......	2/3	15.95	89.68	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
TW14359.fasta	NC_013008.1	3866588	3866712	entD	1-126/771	===...../......	3/3	16.08	89.76	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
TW14359.fasta	NC_013008.1	3920480	3922129	espL2	1-1650/1650	===============	0/0	100.00	99.94	vfdb	NP_289551	(espL2) Type III secretion system effector espL2 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	3922737	3923726	nleB1	1-990/990	===============	0/0	100.00	100.00	vfdb	NP_289553	(nleB1) Type III secretion system effector nleB1 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	3923775	3924449	nleE	1-675/675	===============	0/0	100.00	100.00	vfdb	NP_289554	(nleE) Type III secretion system effector NleE [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	3926324	3928455	efa1	1-2133/9672	====..../......	1/1	22.04	99.81	vfdb	AAD49229	(efa1) EHEC factor for adherence [Efa-1/LifA (VF0204)] [Escherichia coli O111:H- str. E45035]
TW14359.fasta	NC_013008.1	4050805	4050939	entD	1-136/771	===...../......	2/3	17.38	81.75	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
TW14359.fasta	NC_013008.1	4335627	4335761	entD	3-137/771	===...../......	2/2	17.38	89.71	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
TW14359.fasta	NC_013008.1	4447505	4448533	shuS	1-1029/1029	===============	0/0	100.00	98.83	vfdb	YP_405020	(shuS) heme/hemoglobin transport protein ShuS [Shu (VF0256)] [Shigella dysenteriae Sd197]
TW14359.fasta	NC_013008.1	4448582	4450564	shuA	1-1983/1983	===============	0/0	100.00	99.55	vfdb	YP_405019	(shuA) outer membrane heme/hemoglobin receptor ShuA [Shu (VF0256)] [Shigella dysenteriae Sd197]
TW14359.fasta	NC_013008.1	4451169	4452161	shuT	1-993/993	===============	0/0	100.00	98.19	vfdb	YP_405017	(shuT) periplasmic binding protein ShuT [Shu (VF0256)] [Shigella dysenteriae Sd197]
TW14359.fasta	NC_013008.1	4452181	4453518	chuW	1-1338/1338	===============	0/0	100.00	96.64	vfdb	NP_756176	(chuW) Putative oxygen independent coproporphyrinogen III oxidase [Chu (VF0227)] [Escherichia coli CFT073]
TW14359.fasta	NC_013008.1	4453531	4454025	shuX	1-495/495	===============	0/0	100.00	98.79	vfdb	YP_405016	(shuX) shu locus protein ShuX [Shu (VF0256)] [Shigella dysenteriae Sd197]
TW14359.fasta	NC_013008.1	4454025	4454646	shuY	1-622/624	===============	0/0	99.68	96.30	vfdb	YP_405015	(shuY) shu locus protein ShuY [Shu (VF0256)] [Shigella dysenteriae Sd197]
TW14359.fasta	NC_013008.1	4454697	4455689	chuU	1-993/993	===============	0/0	100.00	97.78	vfdb	NP_756179	(chuU) heme permease protein ChuU [Chu (VF0227)] [Escherichia coli CFT073]
TW14359.fasta	NC_013008.1	4455656	4456456	chuV	1-801/801	===============	0/0	100.00	98.25	vfdb	NP_756180	(chuV) ATP-binding hydrophilic protein ChuV [Chu (VF0227)] [Escherichia coli CFT073]
TW14359.fasta	NC_013008.1	4477377	4477488	entD	1-113/771	===...../......	1/1	14.53	86.73	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
TW14359.fasta	NC_013008.1	4546186	4546304	entD	1-119/771	===...../......	2/2	15.30	87.50	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
TW14359.fasta	NC_013008.1	4648402	4649148	espF	1-747/747	===============	0/0	100.00	100.00	vfdb	NP_290250	(espF) Type III secretion system effector EspF [EspF (VF0196)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	4649233	4649511	escG	1-279/279	===============	0/0	100.00	100.00	vfdb	NP_290251	(escG) chaperone for EscF [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	4649517	4649738	escF	1-222/222	===============	0/0	100.00	100.00	vfdb	NP_290252	(escF) Type III secretion system needle filament protein EscF [TTSS (VF0191)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	4649774	4650181	cesD2	1-408/408	===============	0/0	100.00	100.00	vfdb	NP_290253	(cesD2) chaperone for EspD [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	4650188	4651126	espB	1-939/939	===============	0/0	100.00	100.00	vfdb	NP_290254	(espB) Type III secretion system translocator protein EspB pore protein [TTSS (VF0191)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	4651147	4652271	espD	1-1125/1125	===============	0/0	100.00	100.00	vfdb	NP_290255	(espD) Type III secretion system translocator protein EspD pore protein [EspD (VF0200)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	4652284	4652862	espA	1-579/579	===============	0/0	100.00	100.00	vfdb	NP_290256	(espA) Type III secretion system translocator protein EspA [EspA (VF0198)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	4652921	4653976	sepL	1-1056/1056	===============	0/0	100.00	100.00	vfdb	NP_290257	(sepL) Type III secretion system secretion gatekeeper SepL [TTSS (VF0191)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	4654119	4655339	escD	1-1221/1221	===============	0/0	100.00	100.00	vfdb	NP_290258	(escD) Type III secretion system outer MS ring protein EscD [TTSS (VF0191)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	4656003	4658407	eae	1-2401/2820	========/====..	9/20	84.86	91.38	vfdb	AAC38392	(eae) intimin [Intimin (VF0177)] [Escherichia coli O127:H6 str. E2348/69]
TW14359.fasta	NC_013008.1	4658467	4658937	cesT	1-471/471	===============	0/0	100.00	100.00	vfdb	NP_290260	(cesT) multieffector chaperone [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	4659075	4660751	tir	1-1677/1677	===============	0/0	100.00	100.00	vfdb	NP_290261	(tir) translocated intimin receptor protein [Tir (VF0193)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	4661175	4661786	map	1-612/612	===============	0/0	100.00	100.00	vfdb	NP_290262	(map) Type III secretion system effector Map Rho guanine exchange factor [Map (VF0195)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	4662052	4662435	cesF	1-384/384	===============	0/0	100.00	100.00	vfdb	NP_290263	(cesF) CesF chaperone for EspF [TTSS (VF0191)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	4662633	4663139	espH	1-507/507	===============	0/0	100.00	100.00	vfdb	NP_290264	(espH) Type III secretion system effector EspH RhoGEF Inhibitor [EspH (VF0197)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	4663170	4664087	sepQ/escQ	1-918/918	===============	0/0	100.00	100.00	vfdb	NP_290265	(sepQ/escQ) Type III secetion system C ring protein EscQ [TTSS (VF0191)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	4664050	4664325	escP	1-276/276	===============	0/0	100.00	100.00	vfdb	NP_290266	(escP) Type III secretion system needle length regulator EscP [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	4664459	4664836	escO	1-378/378	===============	0/0	100.00	100.00	vfdb	NP_290267	(escO) positive regulator EscO [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	4664839	4666179	escN	1-1341/1341	===============	0/0	100.00	100.00	vfdb	NP_290268	(escN) ATPase EscN [TTSS (VF0191)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	4666163	4668190	escV	1-2028/2028	===============	0/0	100.00	100.00	vfdb	NP_290269	(escV) Type III secretion system major export apparatus protein [TTSS (VF0191)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	4668187	4668540	cesL	1-354/354	===============	0/0	100.00	100.00	vfdb	NP_290270	(cesL) chaperone for SepL [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	4668725	4669024	sepZ/espZ	1-300/300	===============	0/0	100.00	100.00	vfdb	NP_290271	(sepZ/espZ) Type III secretion system effector EspZ [TTSS (VF0191)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	4669057	4669485	escI	1-429/429	===============	0/0	100.00	100.00	vfdb	NP_290272	(escI) Type III secretion system inner rod component EscI [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	4669488	4670060	escJ	1-573/573	===============	0/0	100.00	100.00	vfdb	NP_290273	(escJ) Type III secretion system inner MS ring protein EscJ [TTSS (VF0191)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	4670066	4670521	sepD	1-456/456	===============	0/0	100.00	99.78	vfdb	NP_290274	(sepD) Type III secretion system secretion switch protein SepD [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	4670521	4672059	escC	1-1539/1539	===============	0/0	100.00	100.00	vfdb	NP_290275	(escC) Type III secretion system secretin EscC [TTSS (VF0191)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	4672073	4672528	cesD	1-456/456	===============	0/0	100.00	100.00	vfdb	NP_290276	(cesD) chaperone for EspB and EspD [TTSS (VF0191)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	4673947	4674405	etgA	1-459/459	===============	0/0	100.00	100.00	vfdb	NP_290279	(etgA) T3SS-associated peptidoglycan lytic enzyme  [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	4674402	4675439	escU	1-1038/1038	===============	0/0	100.00	100.00	vfdb	NP_290280	(escU) Type III secretion system export apparatus switch protein EscU [TTSS (VF0191)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	4675432	4676208	escT	1-777/777	===============	0/0	100.00	99.87	vfdb	NP_290281	(escT) Type III secretion system minor export apparatus protein EscT [TTSS (VF0191)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	4676208	4676477	escS	1-270/270	===============	0/0	100.00	100.00	vfdb	NP_290282	(escS) Type III secretion systemminor export apparatus protein EscS [TTSS (VF0191)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	4676477	4677130	escR	1-654/654	===============	0/0	100.00	100.00	vfdb	NP_290283	(escR) Type III secretion systemminor export apparatus protein EscR [TTSS (VF0191)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	4677135	4677749	escL	1-615/615	===============	0/0	100.00	100.00	vfdb	NP_290284	(escL) negative regulator EscL stator protein [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	4678371	4678694	cesAB	1-324/324	===============	0/0	100.00	100.00	vfdb	NP_290286	(cesAB) chaperone for EspA and EspB [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	4678698	4678916	escE	1-219/219	===============	0/0	100.00	100.00	vfdb	NP_290287	(escE) chaperone for EscF [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	4680565	4681761	espG	1-1197/1197	===============	0/0	100.00	100.00	vfdb	NP_290289	(espG) Type III secretion system effector EspG GTPase activating protein [EspG (VF0201)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	4722961	4723064	entD	11-114/771	===...../......	2/2	13.36	93.33	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
TW14359.fasta	NC_013008.1	4745424	4747832	espY4	1-2409/2409	===============	0/0	100.00	99.88	vfdb	NP_290352	(espY4) Type III secretion system effector EspY4 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	4837358	4838786	aslA	1-1428/1428	========/======	1/1	100.00	93.84	vfdb	AAG10151	(aslA) putative arylsulfatase [AslA (VF0238)] [Escherichia coli O18:K1:H7 str. RS218]
TW14359.fasta	NC_013008.1	4937813	4937949	entD	1-137/771	===...../......	2/2	17.64	81.88	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
TW14359.fasta	NC_013008.1	4967686	4967816	entD	1-131/771	===...../......	2/2	16.86	85.61	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
TW14359.fasta	NC_013008.1	5003844	5003952	entD	15-124/771	===...../......	2/3	14.01	88.29	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
TW14359.fasta	NC_013008.1	5087875	5090061	espL4	1-2187/2187	===============	0/0	100.00	100.00	vfdb	NP_290644	(espL4) Type III secretion system effector EspL4 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	5097817	5097943	entD	10-137/771	===...../......	3/3	16.34	82.95	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
TW14359.fasta	NC_013008.1	5124299	5125879	espX4	1-1581/1581	===============	0/0	100.00	100.00	vfdb	NP_290672	(espX4) Type III secretion system effector EspX4 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	5166189	5167481	espX5	1-1293/1293	===============	0/0	100.00	100.00	vfdb	NP_290699	(espX5) Type III secretion system effector EspX5 [LEE encoded T3SS (SS020)] [Escherichia coli O157:H7 str. EDL933]
TW14359.fasta	NC_013008.1	5258879	5259007	entD	6-133/771	===...../......	2/3	16.47	80.77	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
TW14359.fasta	NC_013008.1	5294127	5294239	entD	2-114/771	===...../......	2/2	14.53	87.72	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
TW14359.fasta	NC_013008.1	5328101	5328229	entD	1-129/771	===...../......	2/2	16.60	84.61	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
TW14359.fasta	NC_013008.1	5357157	5357269	entD	10-132/771	===...../......	2/12	14.53	84.68	vfdb	NP_752599	(entD) phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
TW14359.fasta	NC_013008.1	5425574	5426176	fimB	1-603/603	===============	0/0	100.00	98.01	vfdb	NP_757239	(fimB) Type 1 fimbriae Regulatory protein fimB [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]
TW14359.fasta	NC_013008.1	5426654	5427250	fimE	1-597/597	===============	0/0	100.00	98.33	vfdb	NP_757240	(fimE) Type 1 fimbriae Regulatory protein fimE [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]
TW14359.fasta	NC_013008.1	5427658	5428263	fimA	1-606/606	===============	0/0	100.00	92.24	vfdb	NP_757241	(fimA) Type-1 fimbrial protein A chain precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]
TW14359.fasta	NC_013008.1	5428328	5428867	fimI	1-540/540	===============	0/0	100.00	98.52	vfdb	NP_757242	(fimI) Fimbrin-like protein fimI precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]
TW14359.fasta	NC_013008.1	5428904	5429629	fimC	1-726/726	===============	0/0	100.00	97.93	vfdb	NP_757243	(fimC) Chaperone protein fimC precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]
TW14359.fasta	NC_013008.1	5429696	5432332	fimD	1-2637/2637	===============	0/0	100.00	98.18	vfdb	NP_757244	(fimD) Outer membrane usher protein fimD precursor [Type 1 fimbriae (VF0221)] [Escherichia coli CFT073]
